Date,Customer_ID,Order_ID,User_Name,User_Email,Phone_Number,City,Product Name,Region,State,Rating,Brand,Product_Category,Product_ID,Revenue,Net_Profit,Units_Sold,Unit_Price,Discount_Percent
10/24/2026,CUST100834,ORD200834,Aditya,aditya834@gmail.com,9199960000,Ahmedabad,Lip Balm,East,Gujarat,4,Lakme,Skincare,P100834,15541.46,39635.14,128,4757.62,15.3
10/25/2026,CUST100835,ORD200835,Arjun,arjun835@gmail.com,9183580000,Chandigarh,Toner,South,Punjab,5,Huda Beauty,Accessories,P100835,118280.37,12384.02,474,4904.03,33.38
10/26/2026,CUST100836,ORD200836,Diya,diya836@gmail.com,9175380000,Jaipur,Face Cream,North,Rajasthan,5,Lakme,Beauty,P100836,177324.12,19769.03,480,2772.74,35.27
10/27/2026,CUST100837,ORD200837,Priya,priya837@gmail.com,9180900000,Chennai,Hair Oil,East,Tamil Nadu,4,The Body Shop,Accessories,P100837,73583.07,26116.09,472,4755.34,46.85
10/28/2026,CUST100838,ORD200838,Kavya,kavya838@gmail.com,9188440000,Lucknow,Moisturizer,East,Uttar Pradesh,5,Lakme,Wellness,P100838,129894.56,8170.4,110,979.28,11.24
10/29/2026,CUST100839,ORD200839,Diya,diya839@gmail.com,9179540000,Patna,Lip Balm,South,Bihar,5,Maybelline,Haircare,P100839,47051.11,28130.04,355,224.56,23.41
10/30/2026,CUST100840,ORD200840,Kavya,kavya840@gmail.com,9178590000,Nagpur,Toner,North,Maharashtra,5,Lakme,Wellness,P100840,112135.91,26425.09,37,293.11,12.53
10/31/2026,CUST100841,ORD200841,Sneha,sneha841@gmail.com,9195430000,Chennai,Hair Oil,North,Tamil Nadu,4,Nykaa Cosmetics,Haircare,P100841,157571.63,15060.92,480,2978.81,4
1/11/2026,CUST100842,ORD200842,Kavya,kavya842@gmail.com,9175930000,Indore,Perfume,East,Madhya Pradesh,5,MAC,Wellness,P100842,173539.29,11449.13,71,402.05,20.16
2/11/2026,CUST100843,ORD200843,Harshita,harshita843@gmail.com,9172510000,Mumbai,Hair Oil,West,Maharashtra,3,Huda Beauty,Skincare,P100843,21918.71,36772.2,289,4796.87,18.7
3/11/2026,CUST100844,ORD200844,Rahul,rahul844@gmail.com,9178710000,Chandigarh,Perfume,West,Punjab,3,L'Oreal,Wellness,P100844,71918.53,5168.24,31,795.47,13.52
4/11/2026,CUST100845,ORD200845,Aarav,aarav845@gmail.com,9168240000,Jaipur,Deodorant,South,Rajasthan,4,MAC,Skincare,P100845,128289.24,17338.03,439,1593.14,14.85
5/11/2026,CUST100846,ORD200846,Rohan,rohan846@gmail.com,9185610000,Indore,Face Wash,North,Madhya Pradesh,3,Maybelline,Skincare,P100846,7909.85,30702.65,381,4130.34,18.02
6/11/2026,CUST100847,ORD200847,Shreya,shreya847@gmail.com,9174500000,Coimbatore,Face Wash,West,Tamil Nadu,4,Huda Beauty,Accessories,P100847,138432.42,6010.67,268,1171.83,49.44
7/11/2026,CUST100848,ORD200848,Kavya,kavya848@gmail.com,9190850000,Coimbatore,Face Mask,South,Tamil Nadu,3,The Body Shop,Beauty,P100848,106078.74,37323.81,11,1290.55,39.15
8/11/2026,CUST100849,ORD200849,Shreya,shreya849@gmail.com,9176990000,Bangalore,Hand Sanitizer,East,Karnataka,4,Minimalist,Haircare,P100849,58424.69,21097.47,344,3247.31,3.57
9/11/2026,CUST100850,ORD200850,Priya,priya850@gmail.com,9186600000,Mumbai,Moisturizer,West,Maharashtra,3,Huda Beauty,Accessories,P100850,163116.24,20242.14,328,1452.82,43.62
10/11/2026,CUST100851,ORD200851,Vikram,vikram851@gmail.com,9162340000,Chennai,Lip Balm,North,Tamil Nadu,3,Nykaa Cosmetics,Accessories,P100851,58720.09,17028.67,32,1165.49,31.67
11/11/2026,CUST100852,ORD200852,Akshay,akshay852@gmail.com,9189260000,Coimbatore,Sunscreen,East,Tamil Nadu,2,The Body Shop,Skincare,P100852,198291.59,34711.26,57,1345.47,44.53
12/11/2026,CUST100853,ORD200853,Ishita,ishita853@gmail.com,9178920000,Lucknow,Moisturizer,North,Uttar Pradesh,5,MAC,Skincare,P100853,163457.67,37942.81,166,2504.17,17.09
11/13/2026,CUST100854,ORD200854,Harshita,harshita854@gmail.com,9163400000,Jaipur,Face Cream,East,Rajasthan,3,MAC,Haircare,P100854,141888.12,15264.71,188,4833.89,23.23
11/14/2026,CUST100855,ORD200855,Amit,amit855@gmail.com,9168870000,Kolkata,Face Mask,North,West Bengal,5,Lakme,Wellness,P100855,13208.16,21741.51,342,4177.97,44.81
11/15/2026,CUST100856,ORD200856,Aditya,aditya856@gmail.com,9191120000,Bangalore,Sunscreen,South,Karnataka,3,The Body Shop,Wellness,P100856,180957.76,12685.38,482,1494.59,13.63
11/16/2026,CUST100857,ORD200857,Rohan,rohan857@gmail.com,9193990000,Coimbatore,Face Wash,North,Tamil Nadu,2,Minimalist,Accessories,P100857,158221.01,14783.87,19,1880.53,45.78
11/17/2026,CUST100858,ORD200858,Ananya,ananya858@gmail.com,9167590000,Kolkata,Deodorant,North,West Bengal,1,Nykaa Cosmetics,Fashion,P100858,46575.99,1230.51,116,2376.11,41.42
11/18/2026,CUST100859,ORD200859,Rahul,rahul859@gmail.com,9187770000,Nagpur,Sunscreen,East,Maharashtra,4,Lakme,Fashion,P100859,79057.39,31458.83,468,4896.76,49.03
11/19/2026,CUST100860,ORD200860,Aarav,aarav860@gmail.com,9189890000,Jaipur,Body Wash,North,Rajasthan,5,Lakme,Wellness,P100860,54457.68,38776.39,184,944.71,16.21
11/20/2026,CUST100861,ORD200861,Amit,amit861@gmail.com,9166120000,Hyderabad,Hand Sanitizer,North,Telangana,5,Minimalist,Fashion,P100861,196898.79,30804.11,270,1851.67,11.79
11/21/2026,CUST100862,ORD200862,Akshay,akshay862@gmail.com,9185200000,Indore,Face Cream,North,Madhya Pradesh,4,Huda Beauty,Wellness,P100862,170985.09,20776.64,33,3674.19,16.54
11/22/2026,CUST100863,ORD200863,Rahul,rahul863@gmail.com,9174660000,Patna,Deodorant,East,Bihar,1,MAC,Skincare,P100863,186114.84,33117.65,10,4823.32,47.73
11/23/2026,CUST100864,ORD200864,Neha,neha864@gmail.com,9173710000,Nagpur,Face Cream,West,Maharashtra,4,Lakme,Accessories,P100864,157966.07,34329.37,80,862.81,16.65
11/24/2026,CUST100865,ORD200865,Akshay,akshay865@gmail.com,9180690000,Lucknow,Perfume,West,Uttar Pradesh,4,Maybelline,Beauty,P100865,91813.3,21826.45,192,1214.16,28.26
11/25/2026,CUST100866,ORD200866,Vivaan,vivaan866@gmail.com,9193890000,Nagpur,Toner,West,Maharashtra,4,Maybelline,Accessories,P100866,41881.42,37492.58,320,1205.9,20.18
11/26/2026,CUST100867,ORD200867,Rahul,rahul867@gmail.com,9198000000,Chennai,Body Wash,North,Tamil Nadu,4,MAC,Wellness,P100867,42407.95,1303.79,190,202.57,19.81
11/27/2026,CUST100868,ORD200868,Aarav,aarav868@gmail.com,9180840000,Chandigarh,Toner,South,Punjab,5,Maybelline,Wellness,P100868,31184.89,502.83,68,3060.17,9.67
11/28/2026,CUST100869,ORD200869,Sneha,sneha869@gmail.com,9189490000,Hyderabad,Conditioner,South,Telangana,5,Minimalist,Accessories,P100869,109783.26,3350.23,475,3386.45,26.85
11/29/2026,CUST100870,ORD200870,Meera,meera870@gmail.com,9173670000,Chennai,Aftershave,East,Tamil Nadu,4,Huda Beauty,Haircare,P100870,184073.34,2408.52,348,3052.38,42.47
11/30/2026,CUST100871,ORD200871,Meera,meera871@gmail.com,9166840000,Ahmedabad,Body Lotion,West,Gujarat,4,Nykaa Cosmetics,Wellness,P100871,198367.82,17041.98,125,449.48,2.47
1/12/2026,CUST100872,ORD200872,Shreya,shreya872@gmail.com,9195230000,Pune,Moisturizer,North,Maharashtra,3,L'Oreal,Fashion,P100872,58172.66,37618.81,427,439.23,44.46
2/12/2026,CUST100873,ORD200873,Sanya,sanya873@gmail.com,9160970000,Coimbatore,Moisturizer,East,Tamil Nadu,2,Lakme,Fashion,P100873,139765.59,27041.42,336,1130.89,33.27
3/12/2026,CUST100874,ORD200874,Priya,priya874@gmail.com,9189880000,Ahmedabad,Toothpaste,North,Gujarat,5,L'Oreal,Wellness,P100874,119822.51,26412.17,59,1522.44,30.84
4/12/2026,CUST100875,ORD200875,Amit,amit875@gmail.com,9192360000,Indore,Deodorant,East,Madhya Pradesh,3,Nykaa Cosmetics,Wellness,P100875,98298.29,15456.95,436,3954.06,31.3
5/12/2026,CUST100876,ORD200876,Shreya,shreya876@gmail.com,9198480000,Nagpur,Hand Sanitizer,West,Maharashtra,5,Nykaa Cosmetics,Haircare,P100876,133487.96,21397.28,97,881.01,14.81
6/12/2026,CUST100877,ORD200877,Meera,meera877@gmail.com,9168200000,Pune,Deodorant,North,Maharashtra,5,Minimalist,Fashion,P100877,74901.24,12236.57,496,316.05,20.76
7/12/2026,CUST100878,ORD200878,Vikram,vikram878@gmail.com,9173540000,Ahmedabad,Body Wash,West,Gujarat,2,Huda Beauty,Wellness,P100878,188952.47,20761.73,275,2030.54,39.96
8/12/2026,CUST100879,ORD200879,Shreya,shreya879@gmail.com,9165910000,Pune,Conditioner,West,Maharashtra,4,Maybelline,Wellness,P100879,141384.32,29891.77,149,2140.32,15.32
9/12/2026,CUST100880,ORD200880,Vikram,vikram880@gmail.com,9160740000,Patna,Soap,North,Bihar,3,Maybelline,Haircare,P100880,151086.02,22391.83,278,2309.45,23.5
10/12/2026,CUST100881,ORD200881,Amit,amit881@gmail.com,9172660000,Chandigarh,Deodorant,West,Punjab,3,Minimalist,Haircare,P100881,49242,16812.99,265,4151.83,0.98
11/12/2026,CUST100882,ORD200882,Diya,diya882@gmail.com,9168380000,Lucknow,Soap,East,Uttar Pradesh,5,Nykaa Cosmetics,Accessories,P100882,34547.82,33812.39,9,580.23,36.68
12/12/2026,CUST100883,ORD200883,Aditya,aditya883@gmail.com,9190740000,Coimbatore,Face Mask,East,Tamil Nadu,5,Huda Beauty,Haircare,P100883,79473.82,11568.97,457,3549.32,20.89
12/13/2026,CUST100884,ORD200884,Aarav,aarav884@gmail.com,9173300000,Hyderabad,Face Mask,East,Telangana,4,Huda Beauty,Beauty,P100884,153567.82,19311.33,283,1755.93,26.27
12/14/2026,CUST100885,ORD200885,Aditya,aditya885@gmail.com,9187100000,Jaipur,Sunscreen,West,Rajasthan,3,MAC,Fashion,P100885,187820.39,39128.08,273,1618.9,5.73
12/15/2026,CUST100886,ORD200886,Rohan,rohan886@gmail.com,9198470000,Bangalore,Hand Sanitizer,North,Karnataka,2,The Body Shop,Accessories,P100886,86038.64,38696.13,428,4669.46,49.59
12/16/2026,CUST100887,ORD200887,Shreya,shreya887@gmail.com,9188470000,Jaipur,Deodorant,West,Rajasthan,5,Lakme,Beauty,P100887,155057.2,350.76,301,1317.5,15.12
12/17/2026,CUST100888,ORD200888,Ishita,ishita888@gmail.com,9199140000,Bangalore,Shampoo,West,Karnataka,3,Minimalist,Wellness,P100888,94611.12,21336.11,8,3248.41,31.75
12/18/2026,CUST100889,ORD200889,Ananya,ananya889@gmail.com,9177610000,Ahmedabad,Perfume,East,Gujarat,3,The Body Shop,Wellness,P100889,59750.42,13543.08,208,1448.13,29.06
12/19/2026,CUST100890,ORD200890,Amit,amit890@gmail.com,9194170000,Mumbai,Hand Sanitizer,North,Maharashtra,5,Minimalist,Accessories,P100890,148113.76,11719.83,402,2585.01,39.25
12/20/2026,CUST100891,ORD200891,Sanya,sanya891@gmail.com,9196320000,Coimbatore,Sunscreen,South,Tamil Nadu,5,Maybelline,Haircare,P100891,159842.22,23890.46,125,3952.84,14.69
12/21/2026,CUST100892,ORD200892,Harshita,harshita892@gmail.com,9184070000,Ahmedabad,Body Wash,South,Gujarat,4,Nykaa Cosmetics,Wellness,P100892,41365.32,17907.54,123,4420.44,37.8
12/22/2026,CUST100893,ORD200893,Neha,neha893@gmail.com,9161840000,Chennai,Sunscreen,North,Tamil Nadu,4,Minimalist,Skincare,P100893,61728.73,29340.4,33,4209.62,19.13
12/23/2026,CUST100894,ORD200894,Sneha,sneha894@gmail.com,9163210000,Coimbatore,Moisturizer,North,Tamil Nadu,3,Minimalist,Accessories,P100894,99460.59,1182.65,1,2952.69,20.56
12/24/2026,CUST100895,ORD200895,Ishita,ishita895@gmail.com,9178090000,Nagpur,Shampoo,East,Maharashtra,4,MAC,Beauty,P100895,38117.84,37082.94,204,1319.2,33.64
12/25/2026,CUST100896,ORD200896,Ishita,ishita896@gmail.com,9163460000,Nagpur,Perfume,North,Maharashtra,5,L'Oreal,Accessories,P100896,185838.03,22746.97,6,3340.04,39.21
12/26/2026,CUST100897,ORD200897,Neha,neha897@gmail.com,9179760000,Lucknow,Moisturizer,North,Uttar Pradesh,2,Maybelline,Fashion,P100897,118675.45,27394.26,297,3578.53,33.34
12/27/2026,CUST100898,ORD200898,Kavya,kavya898@gmail.com,9186850000,Jaipur,Body Wash,West,Rajasthan,4,Lakme,Haircare,P100898,25119.45,24223,439,152.39,44.99
12/28/2026,CUST100899,ORD200899,Rahul,rahul899@gmail.com,9197500000,Hyderabad,Shaving Cream,West,Telangana,3,Huda Beauty,Haircare,P100899,37621.94,39566.35,5,2252.13,14.26
12/29/2026,CUST100900,ORD200900,Arjun,arjun900@gmail.com,9196090000,Indore,Face Wash,South,Madhya Pradesh,3,Nykaa Cosmetics,Accessories,P100900,190916.71,39453.31,443,4231.98,45.03
12/30/2026,CUST100901,ORD200901,Vivaan,vivaan901@gmail.com,9171080000,Hyderabad,Body Lotion,East,Telangana,3,Maybelline,Wellness,P100901,147895.55,24434.67,80,2498.98,6.54
12/31/2026,CUST100902,ORD200902,Harshita,harshita902@gmail.com,9170830000,Hyderabad,Moisturizer,East,Telangana,3,L'Oreal,Wellness,P100902,147146.61,27390.14,274,1625.74,32.98
1/1/2027,CUST100903,ORD200903,Meera,meera903@gmail.com,9165240000,Bangalore,Lip Balm,North,Karnataka,2,Minimalist,Skincare,P100903,15427.22,24780.94,177,4371.81,27.38
2/1/2027,CUST100904,ORD200904,Aarav,aarav904@gmail.com,9194980000,Coimbatore,Lip Balm,East,Tamil Nadu,5,Lakme,Skincare,P100904,179164.47,12496.17,338,863.82,24.73
3/1/2027,CUST100905,ORD200905,Aditya,aditya905@gmail.com,9187980000,Chennai,Conditioner,South,Tamil Nadu,3,Minimalist,Haircare,P100905,89303.34,7785.28,321,1111.58,15.55
4/1/2027,CUST100906,ORD200906,Shreya,shreya906@gmail.com,9165810000,Kolkata,Serum,West,West Bengal,5,Lakme,Skincare,P100906,132283.75,16170.25,339,3468.12,25.19
5/1/2027,CUST100907,ORD200907,Neha,neha907@gmail.com,9167890000,Jaipur,Body Wash,South,Rajasthan,4,MAC,Beauty,P100907,191978.15,27342,438,1826.94,8.09
6/1/2027,CUST100908,ORD200908,Priya,priya908@gmail.com,9190470000,Chandigarh,Face Mask,South,Punjab,5,Minimalist,Skincare,P100908,20902.46,2333.5,445,3593.78,18.47
7/1/2027,CUST100909,ORD200909,Shreya,shreya909@gmail.com,9164100000,Hyderabad,Face Mask,North,Telangana,3,Maybelline,Beauty,P100909,96973.02,20620.78,136,872.75,4.93
8/1/2027,CUST100910,ORD200910,Vivaan,vivaan910@gmail.com,9172030000,Jaipur,Deodorant,West,Rajasthan,5,L'Oreal,Skincare,P100910,10872.93,16395.05,387,1336.12,28.59
9/1/2027,CUST100911,ORD200911,Vikram,vikram911@gmail.com,9186620000,Ahmedabad,Sunscreen,North,Gujarat,5,Lakme,Haircare,P100911,100409.54,21146.65,25,867.57,4.79
10/1/2027,CUST100912,ORD200912,Rohan,rohan912@gmail.com,9184200000,Mumbai,Face Wash,South,Maharashtra,2,Nykaa Cosmetics,Haircare,P100912,51199.62,34423.04,325,4769.26,8.02
11/1/2027,CUST100913,ORD200913,Arjun,arjun913@gmail.com,9165710000,Nagpur,Toothpaste,South,Maharashtra,5,Lakme,Beauty,P100913,182302.04,1999.64,183,2086.48,4.27
12/1/2027,CUST100914,ORD200914,Aarav,aarav914@gmail.com,9162010000,Lucknow,Hair Oil,East,Uttar Pradesh,5,L'Oreal,Accessories,P100914,80300.01,30568.6,168,1752.38,19.07
1/13/2027,CUST100915,ORD200915,Sneha,sneha915@gmail.com,9197900000,Delhi,Conditioner,East,Delhi,5,Huda Beauty,Haircare,P100915,127140.62,26709.7,467,169.59,42.1
1/14/2027,CUST100916,ORD200916,Sneha,sneha916@gmail.com,9184650000,Patna,Serum,East,Bihar,5,Huda Beauty,Accessories,P100916,172197.17,8233.53,338,851.75,45.34
1/15/2027,CUST100917,ORD200917,Sanya,sanya917@gmail.com,9163200000,Patna,Sunscreen,East,Bihar,3,MAC,Wellness,P100917,196754.68,29393.93,178,2163.57,3.59
1/16/2027,CUST100918,ORD200918,Kavya,kavya918@gmail.com,9176310000,Patna,Hand Sanitizer,South,Bihar,3,Maybelline,Beauty,P100918,101260.05,19905.24,373,435.66,31.73
1/17/2027,CUST100919,ORD200919,Neha,neha919@gmail.com,9181250000,Kolkata,Toner,East,West Bengal,4,L'Oreal,Haircare,P100919,91695.78,19292.89,95,2602.62,34.22
1/18/2027,CUST100920,ORD200920,Vikram,vikram920@gmail.com,9190460000,Patna,Serum,West,Bihar,5,MAC,Fashion,P100920,16072.19,19374.51,33,2329.58,26.69
1/19/2027,CUST100921,ORD200921,Priya,priya921@gmail.com,9174000000,Nagpur,Moisturizer,South,Maharashtra,4,The Body Shop,Wellness,P100921,3535.05,37974.44,111,3859.12,33.35
1/20/2027,CUST100922,ORD200922,Arjun,arjun922@gmail.com,9164290000,Kolkata,Deodorant,South,West Bengal,3,Lakme,Accessories,P100922,122151.62,37780.14,146,3333.03,11.68
1/21/2027,CUST100923,ORD200923,Kavya,kavya923@gmail.com,9197350000,Coimbatore,Sunscreen,West,Tamil Nadu,4,The Body Shop,Haircare,P100923,14027.41,36552.96,381,2285.14,24.48
1/22/2027,CUST100924,ORD200924,Vivaan,vivaan924@gmail.com,9180360000,Indore,Moisturizer,North,Madhya Pradesh,5,Lakme,Beauty,P100924,76695.41,35481.01,441,1200.84,19.54
1/23/2027,CUST100925,ORD200925,Rahul,rahul925@gmail.com,9194850000,Jaipur,Shaving Cream,East,Rajasthan,3,Huda Beauty,Skincare,P100925,1717.68,1599.76,231,3661.63,4.49
1/24/2027,CUST100926,ORD200926,Vivaan,vivaan926@gmail.com,9161890000,Patna,Conditioner,South,Bihar,3,MAC,Fashion,P100926,123430.27,16083.74,272,3568.52,31.28
1/25/2027,CUST100927,ORD200927,Aditya,aditya927@gmail.com,9198570000,Pune,Hair Oil,West,Maharashtra,3,Huda Beauty,Accessories,P100927,85657.62,35805.59,336,851.15,24.76
1/26/2027,CUST100928,ORD200928,Aarav,aarav928@gmail.com,9180370000,Hyderabad,Moisturizer,North,Telangana,5,Nykaa Cosmetics,Wellness,P100928,26277.13,30229.55,495,4582.28,13.76
1/27/2027,CUST100929,ORD200929,Sanya,sanya929@gmail.com,9186380000,Hyderabad,Serum,North,Telangana,4,The Body Shop,Beauty,P100929,59977.15,18320.73,38,415.59,23.68
1/28/2027,CUST100930,ORD200930,Arjun,arjun930@gmail.com,9183380000,Ahmedabad,Face Cream,West,Gujarat,5,The Body Shop,Fashion,P100930,114362.48,30952.8,425,369.68,38.76
1/29/2027,CUST100931,ORD200931,Rahul,rahul931@gmail.com,9175540000,Jaipur,Body Lotion,South,Rajasthan,4,Huda Beauty,Beauty,P100931,131685.96,8406.61,135,1018.02,40.08
1/30/2027,CUST100932,ORD200932,Aditya,aditya932@gmail.com,9162020000,Coimbatore,Face Mask,South,Tamil Nadu,3,Nykaa Cosmetics,Haircare,P100932,93004.84,24031.99,334,4556.36,32.48
1/31/2027,CUST100933,ORD200933,Diya,diya933@gmail.com,9180630000,Chennai,Sunscreen,East,Tamil Nadu,4,Lakme,Skincare,P100933,160987.86,21366.63,235,2647.99,23.39
1/2/2027,CUST100934,ORD200934,Sneha,sneha934@gmail.com,9162600000,Indore,Face Wash,East,Madhya Pradesh,2,MAC,Wellness,P100934,23375.64,22984.53,437,3960.91,28.79
2/2/2027,CUST100935,ORD200935,Rahul,rahul935@gmail.com,9187350000,Coimbatore,Face Wash,West,Tamil Nadu,3,Nykaa Cosmetics,Beauty,P100935,17824.6,28899.64,319,1216.43,19.25
3/2/2027,CUST100936,ORD200936,Arjun,arjun936@gmail.com,9171480000,Jaipur,Conditioner,West,Rajasthan,2,MAC,Accessories,P100936,9804.61,37997.1,368,2502.09,6.33
4/2/2027,CUST100937,ORD200937,Priya,priya937@gmail.com,9178890000,Chennai,Shaving Cream,South,Tamil Nadu,5,The Body Shop,Haircare,P100937,107629.74,10634.07,345,1855.62,19.28
5/2/2027,CUST100938,ORD200938,Diya,diya938@gmail.com,9195700000,Lucknow,Hair Oil,South,Uttar Pradesh,3,MAC,Haircare,P100938,141540.11,30346.23,160,4156.36,26.52
6/2/2027,CUST100939,ORD200939,Arjun,arjun939@gmail.com,9184190000,Pune,Face Wash,West,Maharashtra,4,The Body Shop,Wellness,P100939,26973.76,25841.12,38,210.76,29.94
7/2/2027,CUST100940,ORD200940,Priya,priya940@gmail.com,9173750000,Mumbai,Toothpaste,West,Maharashtra,4,Nykaa Cosmetics,Haircare,P100940,128150.18,27836.29,150,1294.83,46.79
8/2/2027,CUST100941,ORD200941,Meera,meera941@gmail.com,9187770000,Mumbai,Aftershave,North,Maharashtra,3,The Body Shop,Accessories,P100941,95912.61,17213.89,400,847.61,38.87
9/2/2027,CUST100942,ORD200942,Shreya,shreya942@gmail.com,9192220000,Ahmedabad,Face Mask,North,Gujarat,5,Minimalist,Beauty,P100942,197481.56,37788.69,308,4310.03,7.6
10/2/2027,CUST100943,ORD200943,Neha,neha943@gmail.com,9182600000,Kolkata,Sunscreen,North,West Bengal,5,Maybelline,Wellness,P100943,143777.25,19238.28,29,2390.96,8.71
11/2/2027,CUST100944,ORD200944,Harshita,harshita944@gmail.com,9170150000,Jaipur,Hair Oil,North,Rajasthan,3,The Body Shop,Haircare,P100944,131837.19,4951.51,144,2080.68,5.02
12/2/2027,CUST100945,ORD200945,Priya,priya945@gmail.com,9175430000,Coimbatore,Soap,North,Tamil Nadu,3,Huda Beauty,Haircare,P100945,114519.5,27259.65,76,2302.47,36.91
2/13/2027,CUST100946,ORD200946,Aditya,aditya946@gmail.com,9161500000,Ahmedabad,Shaving Cream,West,Gujarat,5,Nykaa Cosmetics,Accessories,P100946,199475.87,5241.88,145,4862.43,35.31
2/14/2027,CUST100947,ORD200947,Amit,amit947@gmail.com,9196300000,Ahmedabad,Sunscreen,East,Gujarat,5,Minimalist,Skincare,P100947,196111.38,12974.73,229,4266.31,49.32
2/15/2027,CUST100948,ORD200948,Sanya,sanya948@gmail.com,9165200000,Kolkata,Face Mask,West,West Bengal,4,Lakme,Skincare,P100948,108084.91,9197.43,64,3561.21,26.1
2/16/2027,CUST100949,ORD200949,Akshay,akshay949@gmail.com,9197160000,Lucknow,Aftershave,North,Uttar Pradesh,4,MAC,Haircare,P100949,91581.49,21603.48,347,1523.35,41.32
2/17/2027,CUST100950,ORD200950,Amit,amit950@gmail.com,9177710000,Coimbatore,Body Wash,West,Tamil Nadu,5,Minimalist,Beauty,P100950,92960.87,13965.4,345,909.35,28.82
2/18/2027,CUST100951,ORD200951,Priya,priya951@gmail.com,9194810000,Indore,Hand Sanitizer,South,Madhya Pradesh,5,L'Oreal,Wellness,P100951,86240.14,6478.14,269,4615.02,43.7
2/19/2027,CUST100952,ORD200952,Sanya,sanya952@gmail.com,9197280000,Bangalore,Body Lotion,West,Karnataka,5,Minimalist,Haircare,P100952,106748.26,31653.49,328,2173.07,36.05
2/20/2027,CUST100953,ORD200953,Priya,priya953@gmail.com,9193170000,Jaipur,Face Cream,West,Rajasthan,4,Nykaa Cosmetics,Fashion,P100953,55443.27,18792.82,184,1465.9,32.14
2/21/2027,CUST100954,ORD200954,Vivaan,vivaan954@gmail.com,9169270000,Patna,Lip Balm,East,Bihar,4,Minimalist,Wellness,P100954,185430.97,18232.52,261,2407.51,28.26
2/22/2027,CUST100955,ORD200955,Priya,priya955@gmail.com,9189240000,Chandigarh,Sunscreen,North,Punjab,5,Minimalist,Skincare,P100955,98555.79,35465.88,268,4597.45,36.15
2/23/2027,CUST100956,ORD200956,Harshita,harshita956@gmail.com,9167330000,Lucknow,Body Wash,North,Uttar Pradesh,5,Huda Beauty,Haircare,P100956,168559.55,21599.09,169,1996.63,20.98
2/24/2027,CUST100957,ORD200957,Ananya,ananya957@gmail.com,9199820000,Lucknow,Aftershave,West,Uttar Pradesh,2,The Body Shop,Accessories,P100957,95585.43,28424.85,259,2856.94,4.83
2/25/2027,CUST100958,ORD200958,Amit,amit958@gmail.com,9172650000,Indore,Face Wash,West,Madhya Pradesh,4,MAC,Fashion,P100958,143939.76,13189.81,227,4034.53,2
2/26/2027,CUST100959,ORD200959,Harshita,harshita959@gmail.com,9183220000,Hyderabad,Body Lotion,North,Telangana,3,Maybelline,Haircare,P100959,68039.51,22495.45,33,2192.95,23.95
2/27/2027,CUST100960,ORD200960,Neha,neha960@gmail.com,9180520000,Pune,Face Mask,South,Maharashtra,4,Lakme,Beauty,P100960,125336.56,29083.95,377,1244.35,29.96
2/28/2027,CUST100961,ORD200961,Rahul,rahul961@gmail.com,9174400000,Chandigarh,Body Wash,North,Punjab,4,Maybelline,Fashion,P100961,100175.92,11929.23,214,4973.18,3.94
1/3/2027,CUST100962,ORD200962,Amit,amit962@gmail.com,9169950000,Lucknow,Body Lotion,South,Uttar Pradesh,4,Minimalist,Haircare,P100962,74055.74,27572.51,50,4787.2,14.35
2/3/2027,CUST100963,ORD200963,Neha,neha963@gmail.com,9176720000,Chandigarh,Aftershave,West,Punjab,5,L'Oreal,Beauty,P100963,176429.7,22793.65,440,4233.05,16.1
3/3/2027,CUST100964,ORD200964,Harshita,harshita964@gmail.com,9188160000,Pune,Soap,West,Maharashtra,3,Nykaa Cosmetics,Fashion,P100964,23429.62,17424.31,492,3473.03,28.14
4/3/2027,CUST100965,ORD200965,Priya,priya965@gmail.com,9186210000,Hyderabad,Toothpaste,South,Telangana,4,MAC,Beauty,P100965,97897.71,28547.49,393,1544.84,13.92
5/3/2027,CUST100966,ORD200966,Shreya,shreya966@gmail.com,9197470000,Nagpur,Toothpaste,North,Maharashtra,3,Nykaa Cosmetics,Beauty,P100966,39679.45,12744.48,489,4575.72,4.78
6/3/2027,CUST100967,ORD200967,Rohan,rohan967@gmail.com,9185530000,Delhi,Body Wash,West,Delhi,5,Huda Beauty,Fashion,P100967,172349.96,28608.66,210,1450.23,8.24
7/3/2027,CUST100968,ORD200968,Ishita,ishita968@gmail.com,9162560000,Hyderabad,Deodorant,North,Telangana,2,Nykaa Cosmetics,Fashion,P100968,51440.4,22089.45,434,4023.97,8.7
8/3/2027,CUST100969,ORD200969,Kavya,kavya969@gmail.com,9199160000,Pune,Conditioner,West,Maharashtra,4,Lakme,Beauty,P100969,127052.64,9899.59,29,4599.47,42.13
9/3/2027,CUST100970,ORD200970,Ishita,ishita970@gmail.com,9167570000,Bangalore,Hair Oil,East,Karnataka,5,L'Oreal,Skincare,P100970,33947.14,26764.19,39,3054.72,14.22
10/3/2027,CUST100971,ORD200971,Amit,amit971@gmail.com,9166490000,Chandigarh,Conditioner,East,Punjab,3,Maybelline,Fashion,P100971,81577.82,35402.1,347,4034.98,35.73
11/3/2027,CUST100972,ORD200972,Priya,priya972@gmail.com,9180960000,Patna,Toner,East,Bihar,4,Minimalist,Haircare,P100972,179972.08,12469.56,100,3979.31,28.39
